10.600000 0.422085 -0.291747
10.700000 0.337993 -0.333565
10.800000 0.258634 -0.373014
10.900000 0.184319 -0.409941
11.000000 0.115280 -0.444231
11.100000 0.051677 -0.475807
11.200000 -0.006396 -0.504624
11.300000 -0.058908 -0.530668
11.400000 -0.105884 -0.553952
11.500000 -0.147399 -0.574515
11.600000 -0.183574 -0.592419
11.700000 -0.214568 -0.607743
11.800000 -0.240576 -0.620587
11.900000 -0.261822 -0.631062
12.000000 -0.278552 -0.639292
12.100000 -0.291036 -0.645411
12.200000 -0.299556 -0.649561
12.300000 -0.304406 -0.651888
12.400000 -0.305887 -0.652543
12.500000 -0.304304 -0.651678
12.600000 -0.299963 -0.649445
12.700000 -0.293165 -0.645996
12.800000 -0.284209 -0.641477
12.900000 -0.273385 -0.636034
13.000000 -0.260973 -0.629807
13.100000 -0.247242 -0.622928
13.200000 -0.232448 -0.615526
13.300000 -0.216833 -0.607721
13.400000 -0.200625 -0.599625
13.500000 -0.184034 -0.591344
13.600000 -0.167255 -0.582974
13.700000 -0.150467 -0.574603
13.800000 -0.133830 -0.566313
13.900000 -0.117490 -0.558173
14.000000 -0.101574 -0.550248
14.100000 -0.086195 -0.542594
14.200000 -0.071448 -0.535257
14.300000 -0.057415 -0.528279
14.400000 -0.044162 -0.521690
14.500000 -0.031742 -0.515519
14.600000 -0.020195 -0.509783
14.700000 -0.009549 -0.504498
14.800000 0.000181 -0.499669
14.900000 0.008987 -0.495302
15.000000 0.016874 -0.491392
15.100000 0.023852 -0.487936
15.200000 0.029941 -0.484922
15.300000 0.035168 -0.482337
15.400000 0.039563 -0.480166
15.500000 0.043164 -0.478390
15.600000 0.046012 -0.476989
15.700000 0.048150 -0.475941
15.800000 0.049625 -0.475222
15.900000 0.050486 -0.474808
16.000000 0.050783 -0.474674
16.100000 0.050567 -0.474794
16.200000 0.049888 -0.475144
16.300000 0.048796 -0.475699
16.400000 0.047341 -0.476433
16.500000 0.045572 -0.477323
16.600000 0.043534 -0.478345
16.700000 0.041274 -0.479478
16.800000 0.038833 -0.480699
16.900000 0.036252 -0.481990
17.000000 0.033569 -0.483330
17.100000 0.030819 -0.484703
17.200000 0.028035 -0.486092
17.300000 0.025246 -0.487482
17.400000 0.022481 -0.488860
17.500000 0.019762 -0.490214
17.600000 0.017112 -0.491534
17.700000 0.014550 -0.492809
17.800000 0.012091 -0.494033
17.900000 0.009749 -0.495197
18.000000 0.007536 -0.496297
18.100000 0.005461 -0.497329
18.200000 0.003530 -0.498288
18.300000 0.001748 -0.499173
18.400000 0.000118 -0.499982
18.500000 -0.001359 -0.500714
18.600000 -0.002683 -0.501370
18.700000 -0.003856 -0.501951
18.800000 -0.004881 -0.502459
18.900000 -0.005762 -0.502894
19.000000 -0.006505 -0.503261
19.100000 -0.007115 -0.503562
19.200000 -0.007599 -0.503801
19.300000 -0.007965 -0.503980
19.400000 -0.008220 -0.504105
19.500000 -0.008372 -0.504178
19.600000 -0.008430 -0.504205
19.700000 -0.008402 -0.504188
19.800000 -0.008296 -0.504134
19.900000 -0.008121 -0.504045
20.000000 0.012115 -0.513925
20.100000 0.112189 -0.563673
20.200000 0.211271 -0.612879
20.300000 0.308509 -0.661125
20.400000 0.403147 -0.708041
20.500000 0.494528 -0.753305
20.600000 0.582086 -0.796640
20.700000 0.665346 -0.837815
20.800000 0.743920 -0.876640
20.900000 0.817500 -0.912968
21.000000 0.885856 -0.946687
21.100000 0.948829 -0.977722
21.200000 1.006328 -1.006032
21.300000 1.058321 -1.031602
21.400000 1.104833 -1.054449
21.500000 1.145938 -1.074612
21.600000 1.181755 -1.092152
21.700000 1.212443 -1.107150
21.800000 1.238194 -1.119703
21.900000 1.259229 -1.129924
22.000000 1.275795 -1.137935
22.100000 1.288156 -1.143869
22.200000 1.296592 -1.147865
22.300000 1.301394 -1.150070
22.400000 1.302860 -1.150632
22.500000 1.301293 -1.149701
22.600000 1.296995 -1.147427
22.700000 1.290265 -1.143959
22.800000 1.281398 -1.139444
22.900000 1.270681 -1.134023
23.000000 1.258391 -1.127835
23.100000 1.244796 -1.121011
23.200000 1.230149 -1.113677
23.300000 1.214689 -1.105950
23.400000 1.198641 -1.097943
23.500000 1.182214 -1.089758
23.600000 1.165601 -1.081490
23.700000 1.148979 -1.073226
23.800000 1.132507 -1.065045
23.900000 1.116328 -1.057017
24.000000 1.100570 -1.049205
24.100000 1.085343 -1.041662
24.200000 1.070742 -1.034435
24.300000 1.056848 -1.027563
24.400000 1.043726 -1.021079
24.500000 1.031429 -1.015007
24.600000 1.019996 -1.009367
24.700000 1.009455 -1.004171
24.800000 0.999822 -0.999428
24.900000 0.991102 -0.995139
